date,year,title,artist,peak_pos,last_week,weeks,rank,change,spotifyLink,spotifyID,videoLink,genre,analysis_url,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode
2019-06-08,,Juice,Lizzo,84,86,19,93,,spotify:track:0k664IuFwVP557Gnx7RhIl,0k664IuFwVP557Gnx7RhIl,,"[u'escape room', u'minnesota hip hop', u'pop', u'pop rap', u'trap queen']",https://api.spotify.com/v1/audio-analysis/0k664IuFwVP557Gnx7RhIl,0.889,0.402,119.93,0.0963,0.00611,0,4,0.767,7,195145,-2.988,0.843,1
2019-06-08,,HP,Maluma,NA,,NA,96,,spotify:track:1LIqNVhaIgxXUt2eVoIQJ3,1LIqNVhaIgxXUt2eVoIQJ3,,"[u'latin', u'reggaeton']",https://api.spotify.com/v1/audio-analysis/1LIqNVhaIgxXUt2eVoIQJ3,0.791,0.188,91.98,0.0773,0.252,1.14e-06,4,0.837,4,184436,-3.157,0.618,0
2019-06-08,,Mixed Personalities,YNW Melly Featuring Kanye West,NA,,NA,98,,spotify:track:6vWEAOUSxohKxhp0K1BsxL,6vWEAOUSxohKxhp0K1BsxL,,"[u'melodic rap', u'rap', u'trap']",https://api.spotify.com/v1/audio-analysis/6vWEAOUSxohKxhp0K1BsxL,0.44,0.128,149.937,0.0803,0.457,0,4,0.661,2,230400,-9.104,0.352,1
2019-06-08,,Paradise,Bazzi,NA,,NA,99,,spotify:track:0Rx0DJI556Ix5gBny6EWmn,0Rx0DJI556Ix5gBny6EWmn,,"[u'pop', u'post-teen pop']",https://api.spotify.com/v1/audio-analysis/0Rx0DJI556Ix5gBny6EWmn,0.644,0.113,122.061,0.0479,0.0828,0,4,0.844,11,169038,-6.273,0.591,0
2019-06-08,,Triggered,Jhene Aiko,NA,,NA,100,,spotify:track:3PAptX72PPmjj1Igms0zjo,3PAptX72PPmjj1Igms0zjo,,"[u'alternative r&b', u'pop', u'pop rap', u'r&b', u'urban contemporary']",https://api.spotify.com/v1/audio-analysis/3PAptX72PPmjj1Igms0zjo,0.411,0.135,89.484,0.295,0.81,0,1,0.471,0,211227,-9.5,0.363,1
2019-06-15,,Murder On My Mind,YNW Melly,73,73,4,69,,spotify:track:7eBqSVxrzQZtK2mmgRG6lC,7eBqSVxrzQZtK2mmgRG6lC,,"[u'melodic rap', u'rap', u'trap']",https://api.spotify.com/v1/audio-analysis/7eBqSVxrzQZtK2mmgRG6lC,0.73,0.11,115.007,0.0516,0.145,3.06e-06,4,0.759,0,268434,-7.985,0.74,0
2019-06-15,,The Search,NF,75,83,5,70,,spotify:track:6MxMqCgqmekcr0VwSU7AVH,6MxMqCgqmekcr0VwSU7AVH,,"[u'hip hop', u'pop rap', u'rap']",https://api.spotify.com/v1/audio-analysis/6MxMqCgqmekcr0VwSU7AVH,0.688,0.114,98.049,0.0633,0.138,0,4,0.677,0,240429,-4.058,0.198,0
2019-06-15,,Isis,Joyner Lucas Featuring Logic,44,67,3,79,,spotify:track:36TO60sxDduIsO3xH8IcUh,36TO60sxDduIsO3xH8IcUh,,"[u'boston hip hop', u'hip hop', u'pop rap', u'rap']",https://api.spotify.com/v1/audio-analysis/36TO60sxDduIsO3xH8IcUh,0.837,0.227,120.017,0.255,0.234,0,4,0.918,1,236000,-6.792,0.855,1
2019-06-15,,Boy With Luv,BTS Featuring Halsey,69,97,8,90,,spotify:track:5KawlOMHjWeUjQtnuRs22c,5KawlOMHjWeUjQtnuRs22c,,"[u'k-pop', u'k-pop boy group']",https://api.spotify.com/v1/audio-analysis/5KawlOMHjWeUjQtnuRs22c,0.862,0.192,119.991,0.0965,0.0923,0,4,0.645,11,229773,-4.757,0.798,0
2019-06-15,,Shut Up About Politics,John Rich Featuring The Five,27,96,18,91,,spotify:track:2E2KWu51sMGFJRA2iGL7OF,2E2KWu51sMGFJRA2iGL7OF,,[u'country road'],https://api.spotify.com/v1/audio-analysis/2E2KWu51sMGFJRA2iGL7OF,0.848,0.149,136.144,0.0661,0.00765,0,4,0.664,2,137173,-3.528,0.702,1
2019-06-15,,Under Enemy Arms,Trippie Redd,91,-,4,94,,spotify:track:5tRa5hnltiyqY63rWOfnO2,5tRa5hnltiyqY63rWOfnO2,,"[u'melodic rap', u'rap', u'trap']",https://api.spotify.com/v1/audio-analysis/5tRa5hnltiyqY63rWOfnO2,0.756,0.0582,129.954,0.0375,0.257,0,4,0.751,9,162528,-5.453,0.644,0
2019-06-15,,Night Shift,Jon Pardi,NA,,NA,100,,spotify:track:0bPnT6i9H1p8Vd85GS6Z7I,0bPnT6i9H1p8Vd85GS6Z7I,,"[u'contemporary country', u'country', u'country road', u'modern country rock']",https://api.spotify.com/v1/audio-analysis/0bPnT6i9H1p8Vd85GS6Z7I,0.754,0.268,95.999,0.0284,0.0963,0,4,0.63,2,172253,-3.564,0.73,1
2019-06-22,,Beautiful Crazy,Luke Combs,36,41,16,45,,spotify:track:2rxQMGVafnNaRaXlRMWPde,2rxQMGVafnNaRaXlRMWPde,,[u'contemporary country'],https://api.spotify.com/v1/audio-analysis/2rxQMGVafnNaRaXlRMWPde,0.402,0.0928,103.313,0.0262,0.676,0,4,0.552,11,193200,-7.431,0.382,1
2019-06-22,,Close Friends,Lil Baby,34,46,3,48,,spotify:track:5nzhL67GpF9szXWg5y509A,5nzhL67GpF9szXWg5y509A,,"[u'atl hip hop', u'atl trap', u'pop rap', u'rap', u'trap']",https://api.spotify.com/v1/audio-analysis/5nzhL67GpF9szXWg5y509A,0.578,0.0796,158.896,0.375,0.0509,0,4,0.676,10,203881,-4.669,0.698,0
2019-06-22,,Bury A Friend,Billie Eilish,59,61,15,58,,spotify:track:4SSnFejRGlZikf02HLewEF,4SSnFejRGlZikf02HLewEF,,"[u'electropop', u'pop']",https://api.spotify.com/v1/audio-analysis/4SSnFejRGlZikf02HLewEF,0.389,0.106,120.046,0.332,0.74,0.162,4,0.905,8,193143,-14.505,0.196,1
2019-06-22,,Even Though I'm Leaving,Luke Combs,37,66,16,62,,spotify:track:5aZQrb2TXWEh9uZR4HEY3r,5aZQrb2TXWEh9uZR4HEY3r,,[u'contemporary country'],https://api.spotify.com/v1/audio-analysis/5aZQrb2TXWEh9uZR4HEY3r,0.755,0.301,77.962,0.0319,0.225,0,4,0.554,2,225253,-6.04,0.624,1
2019-06-22,,Put A Date On It,Yo Gotti Featuring Lil Baby,67,67,2,79,,spotify:track:6PRh0ilIMEP1xlUHqalnkD,6PRh0ilIMEP1xlUHqalnkD,,"[u'dirty south rap', u'gangster rap', u'hip hop', u'memphis hip hop', u'pop rap', u'rap', u'southern hip hop', u'trap']",https://api.spotify.com/v1/audio-analysis/6PRh0ilIMEP1xlUHqalnkD,0.659,0.372,129.93,0.31,0.0123,0,4,0.835,4,195257,-5.696,0.579,1
2019-06-22,,Heaven,Avicii,89,99,2,83,,spotify:track:0vrmHPfoBadXVr2n0m1aqZ,0vrmHPfoBadXVr2n0m1aqZ,,"[u'big room', u'edm', u'pop']",https://api.spotify.com/v1/audio-analysis/0vrmHPfoBadXVr2n0m1aqZ,0.873,0.142,122.011,0.0275,0.0715,0.00982,4,0.592,9,277262,-5.65,0.516,1
2019-06-22,,Please Tell Me,Future,92,92,2,87,,spotify:track:4ANFPo7dzs2DdPuONXC9bp,4ANFPo7dzs2DdPuONXC9bp,,"[u'atl hip hop', u'hip hop', u'pop rap', u'rap', u'southern hip hop', u'trap']",https://api.spotify.com/v1/audio-analysis/4ANFPo7dzs2DdPuONXC9bp,0.549,0.137,144.019,0.272,0.0091,0,4,0.881,10,204520,-5.589,0.202,1
2019-06-22,,On My Way To You,Cody Johnson,27,87,17,88,,spotify:track:3OjNkFFZavF89xvRqWCXmU,3OjNkFFZavF89xvRqWCXmU,,"[u'contemporary country', u'country road', u'modern country rock', u'texas country']",https://api.spotify.com/v1/audio-analysis/3OjNkFFZavF89xvRqWCXmU,0.538,0.0866,157.97,0.0309,0.327,4.61e-05,4,0.443,1,213307,-5.477,0.245,1
2019-06-22,,Amor Genuino,Ozuna,26,-,11,92,,spotify:track:3xEozpt8pAptvpH69iJhOw,3xEozpt8pAptvpH69iJhOw,,"[u'latin', u'puerto rican pop', u'reggaeton', u'trap latino']",https://api.spotify.com/v1/audio-analysis/3xEozpt8pAptvpH69iJhOw,0.314,0.163,175.077,0.0577,0.786,0,4,0.434,10,178160,-7.78,0.347,0
2019-06-22,,XanaX Damage,Future,NA,,NA,98,,spotify:track:3tZ4zv4UuenjJGSNUMfBNG,3tZ4zv4UuenjJGSNUMfBNG,,"[u'atl hip hop', u'hip hop', u'pop rap', u'rap', u'southern hip hop', u'trap']",https://api.spotify.com/v1/audio-analysis/3tZ4zv4UuenjJGSNUMfBNG,0.609,0.192,139.084,0.143,0.368,0.000154,4,0.551,7,104013,-8.975,0.324,1
2019-06-22,,Government Official,Future,NA,,NA,99,,spotify:track:2QEnZJ8FwpBoyLKcFcgceT,2QEnZJ8FwpBoyLKcFcgceT,,"[u'atl hip hop', u'hip hop', u'pop rap', u'rap', u'southern hip hop', u'trap']",https://api.spotify.com/v1/audio-analysis/2QEnZJ8FwpBoyLKcFcgceT,0.774,0.114,144.988,0.157,0.0365,3.03e-06,4,0.801,1,150760,-5.125,0.321,1
2019-06-29,,When The Party's Over,Billie Eilish,36,46,17,45,,spotify:track:43zdsphuZLzwA9k4DJhU0I,43zdsphuZLzwA9k4DJhU0I,,"[u'electropop', u'pop']",https://api.spotify.com/v1/audio-analysis/43zdsphuZLzwA9k4DJhU0I,0.111,0.0897,82.642,0.0972,0.978,3.97e-05,4,0.367,4,196077,-14.084,0.198,1
2019-06-29,,Envy Me,Calboy,27,44,11,47,,spotify:track:7rvyVWja33WG9R97oeJAjx,7rvyVWja33WG9R97oeJAjx,,"[u'chicago rap', u'melodic rap', u'rap', u'southern hip hop', u'trap']",https://api.spotify.com/v1/audio-analysis/7rvyVWja33WG9R97oeJAjx,0.488,0.241,149.042,0.27,0.234,0,4,0.74,1,120133,-7.664,0.584,0
2019-06-29,,Miss Me More,Kelsea Ballerini,73,78,18,70,,spotify:track:5NfJGBAL9mgFPRQxKJmiX2,5NfJGBAL9mgFPRQxKJmiX2,,"[u'contemporary country', u'pop']",https://api.spotify.com/v1/audio-analysis/5NfJGBAL9mgFPRQxKJmiX2,0.72,0.0834,96.028,0.0527,0.014,0,4,0.643,2,192840,-7.146,0.491,1
2019-06-29,,Sanctuary,Joji,50,80,10,80,,spotify:track:3xaugmCyXrVkrDTXbFkMW3,3xaugmCyXrVkrDTXbFkMW3,,"[u'alternative r&b', u'pop', u'viral pop']",https://api.spotify.com/v1/audio-analysis/3xaugmCyXrVkrDTXbFkMW3,0.65,0.372,167.788,0.128,0.422,0.000275,4,0.552,1,180019,-7.199,0.316,1
2019-06-29,,Rescue Me,Marshmello Featuring A Day To Remember,26,-,11,92,,spotify:track:35rozLoS6QLE8HX8qswM3k,35rozLoS6QLE8HX8qswM3k,,"[u'brostep', u'progressive electro house']",https://api.spotify.com/v1/audio-analysis/35rozLoS6QLE8HX8qswM3k,0.905,0.337,148.149,0.101,0.00803,0,4,0.433,11,237203,-2.171,0.375,1
2019-06-29,,Te Robare,Nicky Jam X Ozuna,91,-,4,94,,spotify:track:4PJ3umtW1aWdfh5EITHc6T,4PJ3umtW1aWdfh5EITHc6T,,"[u'latin', u'latin hip hop', u'reggaeton', u'tropical']",https://api.spotify.com/v1/audio-analysis/4PJ3umtW1aWdfh5EITHc6T,0.752,0.0813,175.997,0.0561,0.241,4.51e-05,4,0.673,2,201818,-3.572,0.797,0
2019-06-29,,Robbery,Juice WRLD,NA,,NA,98,,spotify:track:6Hj9jySrnFppAI0sEMCZpJ,6Hj9jySrnFppAI0sEMCZpJ,,"[u'chicago rap', u'melodic rap']",https://api.spotify.com/v1/audio-analysis/6Hj9jySrnFppAI0sEMCZpJ,0.692,0.153,159.966,0.0457,0.328,0,5,0.685,2,240051,-5.122,0.578,1
2019-06-29,,Racks In The Middle,Nipsey Hussle Featuring Roddy Ricch & Hit-Boy,NA,,NA,99,,spotify:track:6ya8ejoKgw906Y8LWclqrp,6ya8ejoKgw906Y8LWclqrp,,"[u'conscious hip hop', u'gangster rap', u'hip hop', u'pop rap', u'rap', u'southern hip hop', u'trap']",https://api.spotify.com/v1/audio-analysis/6ya8ejoKgw906Y8LWclqrp,0.833,0.0726,79.351,0.395,0.0825,0,4,0.671,5,233278,-5.152,0.702,0
2019-07-06,,"Break Up With Your Girlfriend, I'm Bored",Ariana Grande,53,54,7,49,,spotify:track:4kV4N9D1iKVxx1KLvtTpjS,4kV4N9D1iKVxx1KLvtTpjS,,"[u'dance pop', u'pop', u'post-teen pop']",https://api.spotify.com/v1/audio-analysis/4kV4N9D1iKVxx1KLvtTpjS,0.554,0.106,169.999,0.0917,0.0421,0,4,0.726,5,190440,-5.29,0.335,0
2019-07-06,,Here With Me,Marshmello Featuring CHVRCHES,93,100,2,87,,spotify:track:5icOoE6VgqFKohjWWNp0Ac,5icOoE6VgqFKohjWWNp0Ac,,"[u'brostep', u'progressive electro house']",https://api.spotify.com/v1/audio-analysis/5icOoE6VgqFKohjWWNp0Ac,0.565,0.156,99.961,0.0439,0.0623,0,4,0.791,5,156347,-3.933,0.181,0
2019-07-06,,Love Someone,Brett Eldredge,65,93,12,88,,spotify:track:43CFDpciGFDm226POTLEXU,43CFDpciGFDm226POTLEXU,,"[u'contemporary country', u'country', u'country road', u'modern country rock']",https://api.spotify.com/v1/audio-analysis/43CFDpciGFDm226POTLEXU,0.813,0.0732,173.995,0.0507,0.218,1.62e-06,4,0.423,9,211720,-5.011,0.421,1
2019-07-06,,Big Ole Freak,Megan Thee Stallion,91,-,4,94,,spotify:track:3YEbLhXRDPTtctnb3ddg8g,3YEbLhXRDPTtctnb3ddg8g,,"[u'houston rap', u'pop', u'pop rap', u'trap queen']",https://api.spotify.com/v1/audio-analysis/3YEbLhXRDPTtctnb3ddg8g,0.699,0.132,142.979,0.204,0.00867,0,4,0.799,2,214851,-7.694,0.627,1
2019-07-06,,You Stay,"DJ Khaled Featuring Meek Mill, J Balvin, Lil Baby & Jeremih",NA,,NA,96,,spotify:track:4U6ubKsTd8RBDP5tPPhh7I,4U6ubKsTd8RBDP5tPPhh7I,,"[u'dance pop', u'hip hop', u'miami hip hop', u'pop', u'pop rap', u'rap', u'southern hip hop', u'trap']",https://api.spotify.com/v1/audio-analysis/4U6ubKsTd8RBDP5tPPhh7I,0.63,0.073,117.988,0.133,0.0314,0,5,0.479,7,275276,-5.628,0.227,0
2019-07-06,,Baila Baila Baila,Ozuna x Daddy Yankee x J Balvin x Farruko x Anuel AA,NA,,NA,97,,spotify:track:7mWFF4gPADjTQjC97CgFVt,7mWFF4gPADjTQjC97CgFVt,,"[u'latin', u'puerto rican pop', u'reggaeton', u'trap latino']",https://api.spotify.com/v1/audio-analysis/7mWFF4gPADjTQjC97CgFVt,0.572,0.218,100.016,0.123,0.0598,0,4,0.785,2,235284,-7.504,0.49,1
2019-07-06,,Omerta,Drake,NA,,NA,99,,spotify:track:3kCwyvhvVTyehIzYN2I0nF,3kCwyvhvVTyehIzYN2I0nF,,"[u'canadian hip hop', u'canadian pop', u'hip hop', u'pop rap', u'rap', u'toronto rap']",https://api.spotify.com/v1/audio-analysis/3kCwyvhvVTyehIzYN2I0nF,0.899,0.232,164.119,0.298,0.0337,0,4,0.646,6,219507,-2.232,0.685,1
2019-07-06,,Summer Days,Martin Garrix Featuring Macklemore & Patrick Stump,NA,,NA,100,,spotify:track:7Feaw9WAEREY0DUOSXJLOM,7Feaw9WAEREY0DUOSXJLOM,,"[u'big room', u'edm', u'pop', u'progressive house', u'tropical house']",https://api.spotify.com/v1/audio-analysis/7Feaw9WAEREY0DUOSXJLOM,0.723,0.14,113.778,0.0566,0.179,1.23e-05,4,0.661,5,163805,-6.976,0.316,0
2019-07-13,,Higher Love,Kygo X Whitney Houston,48,64,6,63,,spotify:track:6oJ6le65B3SEqPwMRNXWjY,6oJ6le65B3SEqPwMRNXWjY,,"[u'edm', u'pop', u'tropical house']",https://api.spotify.com/v1/audio-analysis/6oJ6le65B3SEqPwMRNXWjY,0.678,0.101,103.952,0.0324,0.0154,6.05e-06,4,0.693,8,228267,-7.159,0.404,1
2019-07-13,,Don't Check On Me,Chris Brown Featuring Justin Bieber & Ink,5,-,6,67,,spotify:track:3msKIQc0Yjuz3Zn39g3KLX,3msKIQc0Yjuz3Zn39g3KLX,,"[u'dance pop', u'pop', u'pop rap', u'r&b', u'rap']",https://api.spotify.com/v1/audio-analysis/3msKIQc0Yjuz3Zn39g3KLX,0.395,0.112,81.997,0.0333,0.873,0,4,0.66,7,204880,-5.242,0.678,1
2019-07-13,,Homicide,Logic Featuring Eminem,73,76,20,71,,spotify:track:7M2tXmeS15NAzEn7ABFeBg,7M2tXmeS15NAzEn7ABFeBg,,"[u'conscious hip hop', u'dmv rap', u'hip hop', u'pop rap', u'rap']",https://api.spotify.com/v1/audio-analysis/7M2tXmeS15NAzEn7ABFeBg,0.759,0.167,140.055,0.398,0.137,0,4,0.694,10,245387,-5.667,0.77,0
2019-07-13,,Please Me,Cardi B & Bruno Mars,57,57,2,72,,spotify:track:0PG9fbaaHFHfre2gUVo7AN,0PG9fbaaHFHfre2gUVo7AN,,"[u'pop', u'pop rap', u'rap']",https://api.spotify.com/v1/audio-analysis/0PG9fbaaHFHfre2gUVo7AN,0.57,0.0832,133.992,0.081,0.0642,0,4,0.747,1,200890,-6.711,0.65,1
2019-07-13,,When I Grow Up,NF,85,85,5,78,,spotify:track:0hWzB4dR1zwcokPvccww0k,0hWzB4dR1zwcokPvccww0k,,"[u'hip hop', u'pop rap', u'rap']",https://api.spotify.com/v1/audio-analysis/0hWzB4dR1zwcokPvccww0k,0.814,0.152,109.994,0.185,0.32,0,4,0.817,2,196800,-3.985,0.247,1
2019-07-13,,Eyes On You,Chase Rice,93,93,3,88,,spotify:track:5AnSllIrgGsCZzZJkVnApx,5AnSllIrgGsCZzZJkVnApx,,"[u'contemporary country', u'country', u'country road', u'modern country rock', u'redneck']",https://api.spotify.com/v1/audio-analysis/5AnSllIrgGsCZzZJkVnApx,0.652,0.201,97.155,0.0281,0.323,0,4,0.606,9,182493,-6.982,0.476,1
2019-07-13,,Wish Wish,DJ Khaled Featuring Cardi B & 21 Savage,NA,,NA,97,,spotify:track:1Hd2XLitkt1PYCWSbfF5qV,1Hd2XLitkt1PYCWSbfF5qV,,"[u'dance pop', u'hip hop', u'miami hip hop', u'pop', u'pop rap', u'rap', u'southern hip hop', u'trap']",https://api.spotify.com/v1/audio-analysis/1Hd2XLitkt1PYCWSbfF5qV,0.666,0.272,145.041,0.343,0.00218,0,4,0.861,8,202625,-5.18,0.853,0
2019-07-13,,Bacc At It Again,"Yella Beezy, Gucci Mane & Quavo",NA,,NA,98,,spotify:track:2biNa12dMbHJrHVFRt8JyO,2biNa12dMbHJrHVFRt8JyO,,unknown,https://api.spotify.com/v1/audio-analysis/2biNa12dMbHJrHVFRt8JyO,0.623,0.0716,135.979,0.168,0.00124,1.07e-06,4,0.948,8,228186,-5.725,0.856,0
2019-07-20,,Eastside,"benny blanco, Halsey & Khalid",38,45,12,37,,spotify:track:0d2iYfpKoM0QCKvcLCkBao,0d2iYfpKoM0QCKvcLCkBao,,unknown,https://api.spotify.com/v1/audio-analysis/0d2iYfpKoM0QCKvcLCkBao,0.68,0.116,89.391,0.321,0.555,0,4,0.56,6,173800,-7.648,0.319,0
2019-07-20,,Look Back At It,A Boogie Wit da Hoodie,48,50,11,46,,spotify:track:3Ol2xnObFdKV9pmRD2t9x8,3Ol2xnObFdKV9pmRD2t9x8,,"[u'melodic rap', u'pop rap', u'rap', u'trap']",https://api.spotify.com/v1/audio-analysis/3Ol2xnObFdKV9pmRD2t9x8,0.587,0.148,96.057,0.0413,0.407,0,4,0.791,3,179449,-5.075,0.536,0
2019-07-20,,Down Bad,"Dreamville Featuring JID, Bas, J. Cole, EARTHGANG & Young Nudy",67,81,2,64,,spotify:track:36J0iaPDGbYGsHvYpaYs3k,36J0iaPDGbYGsHvYpaYs3k,,"[u'hip hop', u'rap']",https://api.spotify.com/v1/audio-analysis/36J0iaPDGbYGsHvYpaYs3k,0.586,0.0558,149.804,0.359,0.0392,0,4,0.761,0,169147,-5.368,0.719,1
2019-07-20,,Good As You,Kane Brown,74,86,3,71,,spotify:track:19kUPdKTp85q9RZNwaXM15,19kUPdKTp85q9RZNwaXM15,,"[u'contemporary country', u'country road']",https://api.spotify.com/v1/audio-analysis/19kUPdKTp85q9RZNwaXM15,0.516,0.142,153.831,0.0373,0.4,0,4,0.634,8,192053,-6.05,0.769,1
2019-07-20,,Costa Rica,"Dreamville Featuring Bas, JID, Guapdad 4000, Reese LAFLARE, Jace, Mez, Smokepurpp, Buddy & Ski Mask The Slump God",57,76,3,75,,spotify:track:5WnfnSpuNEGXyEt78PBA6d,5WnfnSpuNEGXyEt78PBA6d,,"[u'hip hop', u'rap']",https://api.spotify.com/v1/audio-analysis/5WnfnSpuNEGXyEt78PBA6d,0.647,0.0649,120.749,0.428,0.517,0,4,0.642,7,217867,-6.312,0.664,0
2019-07-20,,Out The Mud,Lil Baby Featuring Future,28,96,13,85,,spotify:track:2wZjsbwmWfNVslgV5afl1L,2wZjsbwmWfNVslgV5afl1L,,"[u'atl hip hop', u'atl trap', u'pop rap', u'rap', u'trap']",https://api.spotify.com/v1/audio-analysis/2wZjsbwmWfNVslgV5afl1L,0.497,0.101,160.051,0.149,0.00944,8.6e-05,4,0.746,1,157816,-5.785,0.25,1
2019-07-20,,Girls Need Love,Summer Walker X Drake,65,65,2,90,,spotify:track:14SaZBTjxlorHJQxXh01Hu,14SaZBTjxlorHJQxXh01Hu,,"[u'pop', u'pop rap']",https://api.spotify.com/v1/audio-analysis/14SaZBTjxlorHJQxXh01Hu,0.432,0.132,97.022,0.217,0.443,0,4,0.656,6,222374,-9.481,0.0897,0
2019-07-20,,Mother's Daughter,Miley Cyrus,20,92,3,92,,spotify:track:2WyRfGeHo97VC5mP1BBSzr,2WyRfGeHo97VC5mP1BBSzr,,"[u'dance pop', u'pop', u'post-teen pop']",https://api.spotify.com/v1/audio-analysis/2WyRfGeHo97VC5mP1BBSzr,0.865,0.149,91.017,0.0594,0.00464,0.00169,4,0.681,1,219080,-4.132,0.528,0
2019-07-20,,MEGATRON,Nicki Minaj,NA,,NA,97,,spotify:track:1ZDmxwg7Lywlx68b7SsJjj,1ZDmxwg7Lywlx68b7SsJjj,,"[u'dance pop', u'hip pop', u'pop', u'pop rap', u'post-teen pop', u'queens hip hop', u'rap']",https://api.spotify.com/v1/audio-analysis/1ZDmxwg7Lywlx68b7SsJjj,0.641,0.086,94.017,0.272,0.128,8.06e-05,4,0.893,1,190747,-3.051,0.771,1
2019-07-20,,Ocean Eyes,Billie Eilish,NA,,NA,99,,spotify:track:7hDVYcQq6MxkdJGweuCtl9,7hDVYcQq6MxkdJGweuCtl9,,"[u'electropop', u'pop']",https://api.spotify.com/v1/audio-analysis/7hDVYcQq6MxkdJGweuCtl9,0.363,0.084,144.892,0.041,0.816,0.0317,4,0.511,4,200379,-7.65,0.169,0
2019-07-27,,Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,1,1,20,1,,spotify:track:2YpeDb67231RjR0MgVLzsG,2YpeDb67231RjR0MgVLzsG,,"[u'country rap', u'lgbtq+ hip hop', u'pop rap']",https://api.spotify.com/v1/audio-analysis/2YpeDb67231RjR0MgVLzsG,0.619,0.113,136.041,0.102,0.0533,0,4,0.878,6,157067,-5.56,0.639,1
2019-07-27,,Bad Guy,Billie Eilish,2,2,16,2,,spotify:track:2Fxmhks0bxGSBdJ92vM42m,2Fxmhks0bxGSBdJ92vM42m,,"[u'electropop', u'pop']",https://api.spotify.com/v1/audio-analysis/2Fxmhks0bxGSBdJ92vM42m,0.425,0.1,135.128,0.375,0.328,0.13,4,0.701,7,194088,-10.965,0.562,1
2019-07-27,,I Don't Care,Ed Sheeran & Justin Bieber,2,6,10,3,,spotify:track:3HVWdVOQ0ZA45FuZGSfvns,3HVWdVOQ0ZA45FuZGSfvns,,"[u'pop', u'uk pop']",https://api.spotify.com/v1/audio-analysis/3HVWdVOQ0ZA45FuZGSfvns,0.675,0.0894,101.956,0.0442,0.0912,0,4,0.798,6,219947,-5.041,0.842,1
2019-07-27,,Senorita,Shawn Mendes & Camila Cabello,2,5,4,4,,spotify:track:0TK2YIli7K1leLovkQiNik,0TK2YIli7K1leLovkQiNik,,"[u'canadian pop', u'pop', u'post-teen pop', u'viral pop']",https://api.spotify.com/v1/audio-analysis/0TK2YIli7K1leLovkQiNik,0.54,0.0945,116.947,0.0287,0.037,0,4,0.759,9,190960,-6.039,0.75,0
2019-07-27,,Talk,Khalid,3,4,23,5,,spotify:track:6TqXcAFInzjp0bODyvrWEq,6TqXcAFInzjp0bODyvrWEq,,"[u'alternative r&b', u'pop']",https://api.spotify.com/v1/audio-analysis/6TqXcAFInzjp0bODyvrWEq,0.4,0.0599,135.984,0.126,0.051,0,4,0.901,0,197573,-8.575,0.346,1
2019-07-27,,Truth Hurts,Lizzo,6,7,11,6,,spotify:track:5qmq61DAAOUaW8AUo8xKhh,5qmq61DAAOUaW8AUo8xKhh,,"[u'escape room', u'minnesota hip hop', u'pop', u'pop rap', u'trap queen']",https://api.spotify.com/v1/audio-analysis/5qmq61DAAOUaW8AUo8xKhh,0.624,0.123,158.087,0.114,0.11,0,4,0.715,4,173325,-3.046,0.412,0
2019-07-27,,Goodbyes,Post Malone Featuring Young Thug,3,3,2,7,,spotify:track:0t3ZvGKlmYmVsDzBJAXK8C,0t3ZvGKlmYmVsDzBJAXK8C,,"[u'dfw rap', u'melodic rap', u'rap']",https://api.spotify.com/v1/audio-analysis/0t3ZvGKlmYmVsDzBJAXK8C,0.653,0.103,150.068,0.081,0.456,0,4,0.548,5,174853,-3.875,0.163,1
2019-07-27,,Sucker,Jonas Brothers,1,8,20,8,,spotify:track:22vgEDb5hykfaTwLuskFGD,22vgEDb5hykfaTwLuskFGD,,"[u'boy band', u'dance pop', u'pop', u'pop rock', u'post-teen pop']",https://api.spotify.com/v1/audio-analysis/22vgEDb5hykfaTwLuskFGD,0.734,0.106,137.958,0.0588,0.0427,0,4,0.842,1,181027,-5.065,0.952,0
2019-07-27,,Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,1,9,39,9,,spotify:track:3KkXRkHbMCARz0aVfEt68P,3KkXRkHbMCARz0aVfEt68P,,"[u'dfw rap', u'melodic rap', u'rap']",https://api.spotify.com/v1/audio-analysis/3KkXRkHbMCARz0aVfEt68P,0.479,0.0703,89.911,0.0466,0.556,0,4,0.76,2,158040,-5.574,0.913,1
2019-07-27,,No Guidance,Chris Brown Featuring Drake,9,12,6,10,,spotify:track:6XHVuErjQ4XNm6nDPVCxVX,6XHVuErjQ4XNm6nDPVCxVX,,"[u'dance pop', u'pop', u'pop rap', u'r&b', u'rap']",https://api.spotify.com/v1/audio-analysis/6XHVuErjQ4XNm6nDPVCxVX,0.454,0.155,92.932,0.151,0.123,0,4,0.698,1,260640,-6.756,0.137,0
2019-07-27,,Suge,DaBaby,7,10,16,11,,spotify:track:2gwkD6igEhQbDQegRCcdoB,2gwkD6igEhQbDQegRCcdoB,,"[u'nc hip hop', u'rap']",https://api.spotify.com/v1/audio-analysis/2gwkD6igEhQbDQegRCcdoB,0.662,0.127,75.445,0.426,0.0608,0,4,0.876,2,163320,-6.482,0.844,0
